source_dataset,source_short_name,ticket_text,source_category,source_priority,agent_response,detected_text_column,detected_category_column,detected_priority_column,detected_response_column
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Sehr geehrter Kundendienst,\n\nWir erfahren momentan erhebliche Schwierigkeiten mit unseren Echtzeit-Analytics-Dashboards. Der Betrieb wurde unterbrochen, Aktualisierungen sind gestoppt, was kritische Geschäftsprozesse erheblich stört. Wir vermuten, dass der Ausfall auf eine Störung in der Datenpipeline zurückzuführen ist, da die Big-Data-Server nicht mehr reagieren. Um das Problem zu beheben, haben wir bereits die Datenaufnahmeprozesse neu gestartet und die Netzwerkverbindung geprüft. Trotz dieser Maßnahmen besteht das Problem weiterhin und betrifft mehrere Analytics-Module.\n\nWir bitten dringend um Unterstützung, um die Ursachen des Ausfalls zu identifizieren und zu beheben. Eine schnelle Wiederherstellung der Dashboards ist für unsere Geschäftsabläufe unerlässlich. Bitte setzen Sie Prioritäten bei der Bearbeitung dieses Tickets.",Incident,high,"<name>,\n\nvielen Dank, dass Sie das Problem mit den Echtzeit-Analytics-Dashboards gemeldet haben. Wir verstehen die Dringlichkeit und die Auswirkungen des Ausfalls auf Ihre Abläufe und werden Ihr Ticket entsprechend priorisieren.\n\nDa Sie bereits die Datenaufnahmeprozesse neu gestartet und die Netzwerkverbindung überprüft haben, möchten wir weitere Details erfassen, um bei der Fehlerbehebung zu helfen. Könnten Sie bitte, falls vorhanden, spezifische Fehlermeldungen aus den Protokollen der Analytics-Module oder der Datenpipeline bereitstellen? Zudem bitten wir um eine ungefähre Angabe, wann die Dashboards zuletzt aktualisiert wurden und ab wann die Nutzer keine Aktualisierungen mehr sehen konnten.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Support Team,\n\nI am submitting a report regarding a serious problem impacting several IoT devices connected to our network. Over recent days, we've encountered repeated connection issues along with numerous security warnings. These events are causing major operational disturbances and raise worries about possible unauthorized access or misconfigurations within our system.\n\nAt first, we thought the problem might be limited to specific devices due to temporary network instability. To address this, we tried standard troubleshooting procedures.",Incident,high,"We appreciate your prompt reporting of the urgent IoT connectivity and security concerns. To assist you further, kindly provide comprehensive logs, device details, and a summary of security alerts received. Once reviewed, we will evaluate your setup and suggest the appropriate next steps, including firmware updates and security policy modifications.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI am submitting a report regarding a technical problem encountered with the Cloud SaaS platform, which is presently disrupting our business activities. I have observed that certain features are not functioning as expected, leading to workflow interruptions and decreased productivity.\n\nSpecifically, I am facing sporadic connectivity issues when trying to access the platform. The system occasionally fails to load the dashboard, and the data displayed is outdated or incomplete. Moreover, the response times for executing commands have increased considerably, causing additional delays.",Problem,medium,"Thank you for providing detailed information regarding the issue with the Cloud SaaS platform. We apologize for the inconvenience caused and understand the impact on your operations. To investigate further, could you please specify if the problem is affecting specific user accounts, and share any relevant error messages or screenshots? Additionally, please inform us of your current browser and operating system versions. Our technical team is prepared to escalate this matter and work toward a swift resolution. Would you like to discuss this over a phone call?",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI hope this message reaches you well. I am reaching out to highlight a recurring problem with PowerPoint 2021 related to real-time collaborative editing. Even after following the recommended procedures to set the correct permissions for all participants, I am consistently experiencing failures when attempting to edit presentations simultaneously.\n\nThe main issue involves delayed updates, where changes made by one user appear immediately on their screen but are not reflected on others'. In some cases, edits are entirely lost.",Incident,medium,"Thank you for reaching out regarding issues with collaborative editing in PowerPoint 2021. We understand how this can affect your workflow and appreciate the troubleshooting steps you've already undertaken. To assist us in further investigation, could you please inform us if you are sharing presentations via platforms such as OneDrive, SharePoint, or another method? Also, kindly specify any error messages encountered during editing. If possible, please provide details about the operating system versions used by your team members.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI hope this message finds you well. I am reaching out to request a comprehensive summary of the security services provided by your organization. As security plays a vital role in our operations, understanding the full range of services will assist us in evaluating how well they meet our requirements.\n\nSpecifically, I would like detailed information about the various security solutions you offer, including managed services, threat detection, incident management, and any advanced features. Additionally, information about customization options would be appreciated.",Request,medium,"Thank you for your interest in our security offerings. We provide managed security services, threat identification, incident management, advanced security solutions, and customizable packages tailored to different industries and business sizes. Our services comply with industry standards and regulations, and we offer 24/7 support with defined escalation procedures. For detailed resources, brochures, or pricing information, or to receive a personalized quote, please inform us about your company's size and industry. If you'd like to discuss further, we are happy to assist.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI hope this message reaches you well. I am writing to request detailed information about the services provided by your marketing agency. Our company is currently considering potential collaborations to strengthen our marketing efforts, and we are particularly interested in understanding the scope of services, pricing structures, and any success stories or case studies you can share.\n\nCould you please provide specifics on the marketing services you offer, such as digital marketing, social media management, SEO, and content creation?",Request,low,"Thank you for your interest in our marketing agency services. We offer an extensive array of solutions, including digital marketing, social media management, SEO, content development, and campaign oversight. Our team comprises specialists with significant experience across various sectors, committed to delivering customized strategies that generate tangible outcomes. We serve a diverse client base, from startups to large corporations, and can share recent success stories upon request. Our pricing models are adaptable and tailored to each project.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Encountering several device-related service interruptions impacting workflow. Attempts to resolve by rebooting devices and checking internet connectivity have not succeeded. The root cause remains uncertain, possibly linked to network infrastructure. Prompt support needed.",Problem,high,Currently examining the issue as a priority. Kindly share information about the impacted devices along with recent error notifications.,body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI wish to report a significant issue with our SaaS platform. Recently, an outage was observed affecting multiple devices connected to the platform, which has severely disrupted operational processes. The interruptions have caused delays and disturbances, raising concerns about the reliability moving forward. Could you please provide an update on the cause of the outage and an estimated timeline for resolution? Additionally, advice on mitigating the impact during this period would be appreciated.\n\nThank you for your prompt assistance regarding this matter.\n\nBest regards,\n[Your]",Incident,high,"Thank you for reporting the outage of our SaaS platform. We understand how critical system reliability and operations are, and we apologize for any inconvenience caused. Our technical team is currently investigating the root cause of the malfunction affecting multiple devices. We are working diligently to resolve the issue as quickly as possible and will provide a detailed timeline for full restoration. We will inform you immediately once we have more information or an estimated resolution time. In the meantime, we recommend reconnecting affected devices periodically to ensure continued access.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support,\n\nWe are currently experiencing connectivity problems impacting several devices within the healthcare provider network, such as headsets, NAS systems, MacBook Pro laptops, and other vital equipment. These disruptions are severely affecting our daily operations. We suspect that recent changes to security settings or software updates may have triggered these issues. Despite initial troubleshooting efforts like restarting the devices and attempting reconnections, the problems persist without any improvement.",Incident,low,"Thank you for reaching out to us, and we apologize for the inconvenience caused. To assist you further, could you please specify whether the connectivity issues involve wired, wireless, or other network types? Are any error messages displayed, and if so, what do they indicate? Additionally, please confirm which security software updates were applied prior to the issues arising. If urgent, kindly inform us of a suitable time for a support call, and we can arrange a remote session to diagnose and resolve the problem promptly.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Support Team,\n\nI am reaching out to report network connectivity problems that have arisen following the recent Ubuntu update on my devices. Specifically, the Anker USB-C to Ethernet adapter and Logitech StreamCam on my MacBook Pro are affected. After updating, these devices no longer establish a reliable network connection.\n\nI have already performed a system restart, reinstalled the necessary drivers for the Ethernet adapter and Logitech StreamCam, and the issue persists. It appears that the problem may be related to OS compatibility issues or potential driver conflicts introduced by the latest update.\n\nThank you for your assistance.",Problem,low,"Thank you for contacting us regarding the network connectivity issues with the Anker USB-C Ethernet adapter and Logitech StreamCam on your MacBook Pro following the latest Ubuntu update. We understand how important it is for your devices to function correctly and appreciate the troubleshooting steps you have already undertaken.\n\nSince multiple USB-C devices are affected after the OS update, it is possible that the new Ubuntu version has introduced compatibility or driver conflicts. To assist you further, please provide the specific version of Ubuntu currently installed on your MacBook Pro. We look forward to your response so we can help resolve this matter.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Sehr geehrtes Support-Team,\n\nich wende mich an Sie, um Unterstützung bei einem anhaltenden Problem mit meinem HyperX Cloud II Wireless-Headset zu bitten. Das Headset trennt sporadisch die Verbindung während virtueller Meetings, obwohl es mit meinem Laptop verbunden ist, was die Kommunikation während der Arbeit erheblich beeinträchtigt.\n\nIch vermute, dass das Problem durch mögliche drahtlose Störungen oder Treiberkonflikte verursacht wird. Um dem entgegenzuwirken, habe ich die Treiber des Headsets bereits neu installiert und die Bluetooth-Einstellungen meines Laptops sorgfältig überprüft. Trotz dieser Maßnahmen besteht das Problem weiterhin, da sich das Headset unerwartet trennt.\n\nDieses Problem",Problem,high,"Vielen Dank, dass Sie uns bezüglich der Verbindungsabbrüche Ihres HyperX Cloud II Wireless-Headsets kontaktiert haben. Wir verstehen, wie störend das sein kann, besonders während wichtiger Meetings, und schätzen die bereits getroffenen Maßnahmen wie die Neuinstallation der Treiber, die Überprüfung der Bluetooth-Einstellungen sowie Firmware-Updates in verschiedenen Umgebungen.\n\nUm Ihnen noch besser helfen zu können, bitten wir Sie, das Herstellermodell sowie die Modellnummer Ihres Laptops sowie die Version des verwendeten Betriebssystems anzugeben. Diese Informationen ermöglichen es uns, bekannte Kompatibilitätsprobleme zu erkennen und gezieltere Lösungsschritte vorzuschlagen.\n\nBitte versuchen Sie vorerst,",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Customer Support,\n\nI am facing a problem with a touchscreen display not recognizing touch commands during a live client campaign demonstration. The issue started immediately after a recent system upgrade. I have tried rebooting the display and reconnecting the cables, but the problem remains. Error messages appear, although everything else seems to be operating normally. Since the demo is critical, I would appreciate quick assistance in resolving this issue. Please suggest additional troubleshooting steps or solutions.",Incident,medium,"Thank you for reaching out regarding the touchscreen display issue. Since the problem began following a recent system update, I recommend performing a complete power cycle by unplugging the monitor and computer for at least 2 minutes before reconnecting. Also, verify that touchscreen functionality is enabled in system settings and confirm that the latest touch drivers are installed. If possible, test the display on another device to determine whether the issue is hardware-related.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI hope this message reaches you well. I am writing to highlight a security compliance concern encountered on my Windows 10 Pro device. Recently, I observed that the device is not meeting certain compliance standards, raising concerns about potential security vulnerabilities affecting the overall security integrity of the system.\n\nSpecifically, the issue seems related to the system's compliance with updated security policies and configuration settings necessary to maintain adherence to industry benchmarks. Despite following the usual procedures, the problem persists.",Problem,high,"Thank you for reaching out regarding the security compliance concern with Windows 10 Pro. To assist you more effectively, could you please specify which compliance requirements are triggering alerts and share any error messages or screenshots you have received? This information will enable us to offer precise guidance. Additionally, please inform us if your device is connected to a corporate network managed by your department, as policies may vary. With these details, we can suggest suitable steps or tools to resolve the issue.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support,\n\nI am reaching out to seek clarification concerning the configuration, compatibility, and suggested usage products, particularly within data analytics trading settings. Could you please offer comprehensive guidance and pertinent documentation that can assist us in enhancing our implementation? Your help in understanding best practices and products would be highly valued.\n\nThank you for your support.\n\nBest regards,\n[Your Name]",Request,high,"Thank you for reaching out to us regarding configuration, compatibility, and recommended products for data analytics trading environments. To provide precise guidance, could you specify which products or modules you are referring to? Please share detailed documentation or best practices to help optimize your setup. If preferred, we can arrange a call to discuss your specific needs. Let us know how you wish to proceed.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Sehr geehrtes Support-Team,\n\nich möchte ein Problem im Zusammenhang mit dem Account Management Center melden. Es scheint einen Vorfall aufgrund von Inkonsistenzen zu geben, der die gesamte Funktionalität beeinträchtigt und die Nutzererfahrung stört. Die Elemente im Dashboard sind nicht korrekt ausgerichtet, was die Navigation zu wichtigen Kontofunktionen erschwert. Die Inkonsistenzen sind auf mehreren Geräten und in verschiedenen Browsern sichtbar, was auf ein systemweites Problem hindeutet anstelle eines lokalen Fehlers.\n\nFolglich sind Aufgaben, die normalerweise wenig Aufwand erfordern, sehr zeitaufwendig und mühsam, was die Produktivität beeinträchtigt und zu Fehlern bei den Kontoverwaltungsaktivitäten führen kann. Wir schätzen Ihre technische Unterstützung.",Incident,medium,"Vielen Dank, dass Sie das Problem der Inkonsistenzen im Account Management Center gemeldet haben. Um unser technisches Team bei der Diagnose zu unterstützen, könnten Sie bitte Screenshots der betroffenen Dashboard-Bereiche bereitstellen? Das würde helfen, das Problem effizienter zu identifizieren. Wir danken für Ihre Geduld und werden Sie umgehend informieren, sobald wir weitere Informationen haben oder einen Lösungszeitplan festlegen können.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI am reaching out to report a critical problem affecting the Centralized Account Management System. Over the past several hours, the platform has been entirely unreachable, greatly hampering our capacity to oversee user accounts, execute vital administrative functions, and ensure continuous service operations.\n\nThis failure is causing major workflow interruptions, preventing us from updating account information, resetting passwords, and synchronizing user data across systems.",Incident,high,"Thank you for bringing this to our notice. We recognize the urgency of the Centralized Account Management System outage and its impact on operations. Our technical team is currently investigating the problem and working to restore access as swiftly as possible. While we have not yet confirmed an estimated recovery time, resolving this issue is our top priority, and we will provide updates as soon as additional information becomes available. Meanwhile, could you please verify which users are affected and provide any recent error messages or logs? Sharing these details will assist our investigation. We appreciate your cooperation.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI am reaching out to request comprehensive details about data integration processes for analytics platforms compatible with large-scale data repositories. Specifically, I am keen to understand how systems incorporate Python-based machine learning environments. This information is vital for developing customized investment strategies aligned with our requirements. Could you please share insights on the types of data sources compatible with big data lakes, the procedures for adding new data streams, and available APIs?",Request,high,Thank you for your inquiry. Please confirm which big data solutions you are considering. This will help us provide detailed and relevant information regarding platform integration for analytics.,body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Sehr geehrtes Support-Team,\n\nich bitte um ausführliche Dokumentationen zu den Konformitätsanforderungen für die Smart-Sicherheitskameras im IoT-Bereich, insbesondere hinsichtlich wichtiger Sicherheits- und Datenschutzstandards. Ich bin vor allem daran interessiert, ob die Geräte den Vorgaben von HIPAA, GDPR und ISO 27001 entsprechen. Diese Informationen sind essenziell, um die Kompatibilität der Produkte mit Gesundheitsplattformen zu bewerten und eine sichere Fernüberwachung zu gewährleisten.\n\nKönnten Sie bitte umfassende Details zu den getroffenen Maßnahmen, den Protokollen und der Implementierung der Standards bereitstellen? Besonders interessieren mich Zertifizierungen, Datenschutzmaßnahmen sowie Verschlüsselungsverfahren und Sicherheitsprozesse.",Request,low,"Vielen Dank für Ihre Anfrage bezüglich der Konformitätsnachweise für unsere IoT-Sicherheitskameras. Wir bestätigen, dass unsere Produkte die Anforderungen von GDPR, ISO 27001 und anderen relevanten Standards erfüllen. Sie verfügen über fortschrittliche Datenschutzmechanismen, einschließlich Ende-zu-Ende-Verschlüsselung und kontrollierten Zugriffsrechten. Derzeit sind unsere Geräte gemäß HIPAA zertifiziert, wobei wir strenge Risikomanagement- und Vorfallreaktionsprotokolle einhalten. Für detaillierte technische Spezifikationen und offizielle Zertifizierungsdokumente lassen Sie uns bitte wissen, welche Unterlagen Sie benötigen. Gerne vereinbaren wir einen Termin, um Ihre Anforderungen im Detail zu besprechen.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Support Team, I have noticed that my Excel analysis workflows have become less responsive, likely due to high memory consumption from large datasets and complex machine learning Python integrations. Restarting Excel and rebooting the workstations temporarily resolved the issue. I would appreciate your assistance in promptly addressing this performance concern.",Incident,high,"Thank you for reaching out regarding the performance issues with Excel. To better assist you, please confirm your Excel version, operating system, typical dataset sizes, and whether you are using any additional third-party Excel add-ins besides Python integrations. In the meantime, try disabling unnecessary add-ins and ensure that your system has sufficient free disk space and RAM. Providing these details will help us recommend more targeted troubleshooting steps. Please let us know if you prefer an urgent call for further support.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI hope this message finds you well. I am reaching out to request assistance with several configuration adjustments and integrations that are vital for improving our workflow efficiency and strengthening collaboration across departments.\n\nFirstly, I require updates to the Outlook 2021 setup to better meet our current communication needs. This includes configuring shared calendars, refining email rules, and adding relevant plugins to facilitate more seamless team interactions.\n\nFurthermore, I am interested in implementing new solutions.",Change,high,"Thank you for contacting us regarding your configuration and integration needs. To assist you effectively, we require additional information. For Outlook 2021, please specify the number of users who need shared calendars, the preferred add-ons, and details about your current email rule setup. Regarding new headsets, kindly provide the make and model, as well as the communication software you are using. For the network switch, please mention the current model and any issues you are experiencing. For smart device integration, please share further details.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Sehr geehrter Kundendienst,\n\nich hoffe, diese Nachricht erreicht Sie wohlbehalten. Ich schreibe, um Unterstützung bei einem Problem mit meinem VR-Controller zu erbitten. Kürzlich war es mir nicht mehr möglich, den VR-Controller mit meinem Headset zu koppeln. Trotz mehrfacher Versuche gelingt es nicht, den Controller ordnungsgemäß zu verbinden und zu synchronisieren.\n\nIch habe verschiedene Fehlerbehebungsmaßnahmen durchgeführt, darunter das Neustarten sowohl des Headsets als auch des Controllers, die Überprüfung auf Firmware-Updates sowie die Sicherstellung, dass die Batterien vollständig geladen sind. Leider hat keine dieser Maßnahmen das Problem gelöst. Der Controller erscheint lediglich in der Liste der verfügbaren Geräte, wenn ich eine Verbindung herstelle.\n\nVielen Dank im Voraus für Ihre Unterstützung.",Problem,medium,"Vielen Dank, dass Sie sich wegen des VR-Controller-Kopplungsproblems an uns gewandt haben. Könnten Sie bitte das genaue Modell Ihres VR-Headsets und Ihrer Controller angeben? Teilen Sie außerdem mit, ob beim Versuch, die Verbindung herzustellen, irgendwelche Kontrollleuchten am Controller angezeigt werden. Dies wird uns helfen, gezielte Fehlerbehebungsmaßnahmen vorzuschlagen.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI hope this message reaches you well. I am writing to express concerns about the observed inefficiencies in the current incident management process. Our team has noticed that the process, which was expected to be streamlined, is causing delays in addressing urgent issues, thereby affecting overall operational efficiency.\n\nSpecifically, the communication flow during incidents appears disjointed, leading to confusion and slower resolution times. Furthermore, the absence of clear prioritization and automated escalation procedures has resulted in important issues being overlooked or delayed.",Problem,medium,"Thank you for bringing your concerns about the incident management process to our attention. We understand the importance of efficient communication and clear prioritization to minimize downtime and ensure service quality. To assist us further, could you please share specific examples of recent incidents, including their reference numbers, where delays or fragmentation occurred? This will help us identify process gaps. In the meantime, we recommend implementing automated ticket prioritization, establishing defined escalation pathways, and utilizing a centralized communication platform to improve the workflow.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI am reaching out to explore the potential of consolidating account administration by integrating multiple sophisticated marketing tools to improve efficiency. In particular, I am interested in tools that support data-informed marketing strategies, A/B testing, real-time ad purchasing, influencer coordination, video user experience development, and the Growth Hacking Lab. The aim is to synchronize client activities and automate various channels smoothly.\n\nAt present, our marketing initiatives are scattered across various platforms.",Change,high,Thank you for your inquiry. Could you specify which existing platforms need to be integrated? This will help us suggest the most appropriate solutions.,body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI hope this message finds you well. I am writing to request detailed information about the integration capabilities of the investment analytics platform. Specifically, I am interested in understanding whether the platform supports incorporating Python-based machine learning models. Our team aims to implement customized, rule-driven strategies that depend heavily on real-time analytics and smooth interaction with machine learning algorithms developed in Python.\n\nCould you please advise on the setup requirements needed to achieve this?",Request,medium,"Thank you for reaching out regarding the integration capabilities of the investment analytics platform. The platform offers a RESTful API along with a dedicated Python SDK, facilitating effortless connection to Python-based machine learning models. For real-time analytics and rule-based strategies, it supports streaming data connections via WebSocket and provides sample scripts for integrating live data within Python environments. We recommend using asynchronous calls to optimize resource management during real-time operations.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Sehr geehrtes Kundendienstteam,\n\naktuell erleben wir bedeutende technische Schwierigkeiten, die mehrere Unternehmensprodukte beeinträchtigen, darunter Drucker, Notebooks, Netzwerk- und Peripheriegeräte. Die Störungen scheinen möglicherweise auf Netzwerk- oder Stromprobleme zurückzuführen zu sein. Trotz erster Fehlerbehebungsmaßnahmen, wie Überprüfung der Hardwareverbindungen und Geräte-Neustarts, konnten die Probleme bisher nicht gelöst werden.\n\nDiese weitreichenden Störungen beeinträchtigen den täglichen Geschäftsbetrieb erheblich und erfordern dringend weitere Unterstützung bei der Ursachenanalyse und Fehlerbehebung.",Incident,high,"Vielen Dank für Ihre Mitteilung bezüglich der technischen Schwierigkeiten mit Druckern, Laptops und Netzwerkperipheriegeräten. Wir verstehen die Dringlichkeit der Situation und werden den Vorfall prioritär behandeln. Könnten Sie bitte zusätzliche Informationen bereitstellen? Besonders interessiert uns, ob kürzlich Änderungen an der Netzwerk- oder Strominfrastruktur vorgenommen wurden, ob Fehlermeldungen oder Kontrollleuchten an den betroffenen Geräten sichtbar sind. Es wäre auch hilfreich zu wissen, ob die Probleme an bestimmten Standorten, Etagen oder Abteilungen häufiger auftreten und ob die Störungen temporär oder dauerhaft bestehen.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI hope this message reaches you well. I am reaching out to request detailed information about the ESG analytics platform. As sustainability and corporate responsibility are becoming increasingly significant for our organization, we are actively exploring robust tools to help us effectively measure, analyze, and report on Environmental, Social, and Governance (ESG) factors.\n\nOur team is particularly keen to understand the platform's main features, including supported data sources and analytical functionalities.",Request,medium,"Thank you for your interest in our ESG analytics solution. We provide extensive data sources, sophisticated analytical tools, real-time reporting capabilities, and seamless integration with existing systems, all while ensuring strong data security and compliance with regulations. The platform offers customization options, an easy-to-use interface, and dedicated customer support. We also offer flexible pricing plans, subscription options, and trial periods. Case studies are available upon request. Please inform us of your preferred contact method at your convenience.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Support Team,\n\nI am reaching out to request help concerning a problem with my Smart Home Center after a recent firmware upgrade. Since installing the update, the hub has been unable to synchronize multiple devices, which significantly hampers the functionality of my smart home setup.\n\nThis issue started immediately after the update was completed. I have observed that several devices, such as smart lighting, thermostats, and security cameras, are unable to connect or stay synchronized with the hub due to connectivity problems.",Problem,high,"Thanks for your detailed message. To assist you further, please provide the model and firmware version of your Smart Home Center. If necessary, we can arrange a call to explore additional troubleshooting steps or to perform a firmware rollback.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI hope this message finds you well. I am reaching out to seek clarification regarding the billing and payment process associated with my account. I have noticed discrepancies in recent invoices and would like a detailed breakdown of the charges applied. Specifically, I am uncertain about the timing of payments, the accepted payment methods, and any potential fees that may be incurred.\n\nAdditionally, it would be helpful if you could provide information on whether automatic payments can be set up and if payment plans are available. Understanding these aspects is crucial for me.",Request,medium,"Thank you for contacting us regarding billing and payment concerns, <name>. I understand the importance of having precise and transparent billing details. To address the discrepancies mentioned, could you please specify which invoices have irregular charges? We can assist by reviewing your account and providing a detailed breakdown. The payment process generally involves online transactions via credit card or bank transfer, with due dates indicated on the invoice. Please note that late payments may result in late fees. Confirming timely payments helps avoid additional charges.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI am reaching out to request comprehensive information on the billing procedures for payments related to Corsair Dark Core RGB Pro SE Mouse and similar products. These devices are used by institutional clients in quantitative finance settings, so it is essential for us to understand the billing framework to ensure adherence to internal accounting and procurement policies.\n\nCould you please provide an overview of the billing process, including the available invoicing methods and payment terms?",Request,medium,"Thank you for your inquiry regarding billing procedures for Corsair Dark Core RGB Pro SE Mouse products purchased by institutional clients. We are pleased to provide an overview to support compliance with internal accounting and procurement policies.\n\nOur standard billing process for institutional orders involves issuing a detailed invoice once the order is confirmed. We offer several invoicing options, including electronic invoicing sent via email with a downloadable PDF.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI am facing frequent disconnections when trying to access cloud-based applications on my Chromebook. This problem hampers my ability to view real-time analytics dashboards that are essential for my workflow. The issue appears to have begun after recent operating system updates. I have already tried basic troubleshooting measures such as resetting network configurations, but the problem remains unresolved. Since maintaining a stable connection is crucial for my tasks, I would be grateful for your assistance in resolving this issue.",Problem,medium,"Thank you for reaching out, <name>. To assist you further, could you please specify your Chromebook's OS version, the network type (Wi-Fi or Ethernet), and whether other devices are affected? If possible, share the exact error messages you receive during disconnects to help us diagnose the problem better.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Sehr geehrter Kundendienst,\n\nich bitte um Anpassungen an den IT-Einstellungen für mehrere Geräte, inklusive MacBook Air, Drucker und Smart Hub Switch. Ziel ist es, die Sicherheitsstandards zu verbessern und die Einhaltung der Vorschriften im Gesundheitswesen zu gewährleisten, insbesondere im Hinblick auf die Vorgaben der CISO-Leitung. Bitte unterstützen Sie mich bei den erforderlichen Schritten, um die Änderungen effizient umzusetzen. Eine schnelle Rückmeldung zu dieser Angelegenheit wäre sehr willkommen.\n\nMit freundlichen Grüßen,\n[Ihr Name]",Change,medium,"Vielen Dank für Ihre Anfrage zur Aktualisierung der IT-Konfigurationen für MacBook Air, Drucker und Smart Hub Switch. Ziel ist es, die Sicherheitsmaßnahmen zu verstärken und die Compliance mit den Richtlinien im Gesundheitswesen sowie den Vorgaben der CISO-Leitung zu sichern. Damit wir die Änderungen effizient und regelkonform durchführen können, bitten wir Sie, die genauen Sicherheitseinstellungen oder Konfigurationen anzugeben, die aktualisiert werden sollen. Möchten Sie beispielsweise die Geräteverschlüsselung aktivieren, Zugriffskontrollen anpassen, Sicherheitspatches installieren oder spezifische Netzwerkeinstellungen konfigurieren? Zudem benötigen wir weitere Details, um die Umsetzung optimal zu planen.",body,type,priority,answer
Tobi-Bueck/customer-support-tickets,customer_support_tickets_tobi,"Dear Customer Support Team,\n\nI am requesting an update to the organizational summary to accurately depict our current structural capabilities. In particular, please highlight the security operations overseen by the Chief Information Security Officer (CISO), emphasizing our dedication to maintaining exemplary security standards.\n\nFurthermore, kindly include details about the compliance frameworks we adhere to, ensuring they meet or surpass healthcare industry regulations. It is also crucial to stress our 24/7 monitoring abilities that guarantee ongoing oversight.",Change,low,"Thank you for your request to revise the organizational overview. To proceed, could you please provide the specific names and titles to be included, as well as details of the compliance frameworks currently in place? Additionally, share your preferred phrasing regarding our 24/7 monitoring capabilities and security posture. Once we receive this information, we will update the overview and confirm when the revision is complete. Please let us know if there are any supporting documents you want us to reference.",body,type,priority,answer
